Mass,Drag,Traction,Full Torque Over All Wheel,Top Speed,Wheel Radius,Car
1500,0.2,0.5,2500,200,0.5,0
1500,0.2,0.5,2500,200,0.5,1
1500,0.2,0.5,2500,200,0.5,2
1500,0.2,0.5,3000,100,0.3,0
1500,0.2,0.5,3000,100,0.3,1
1500,0.2,0.5,3000,100,0.3,2
1500,0.2,0.5,3000,100,0.4,0
1500,0.2,0.5,3000,100,0.4,1
1500,0.2,0.5,3000,100,0.4,2
1500,0.2,0.5,3000,100,0.5,0
1500,0.2,0.5,3000,100,0.5,1
1500,0.2,0.5,3000,100,0.5,2
1500,0.2,0.5,3000,150,0.3,0
1500,0.2,0.5,3000,150,0.3,1
1500,0.2,0.5,3000,150,0.3,2
1500,0.2,0.5,3000,150,0.4,0
1500,0.2,0.5,3000,150,0.4,1
1500,0.2,0.5,3000,150,0.4,2
1500,0.2,0.5,3000,150,0.5,0
1500,0.2,0.5,3000,150,0.5,1
1500,0.2,0.5,3000,150,0.5,2
1500,0.2,0.5,3000,200,0.3,0
1500,0.2,0.5,3000,200,0.3,1
1500,0.2,0.5,3000,200,0.3,2
1500,0.2,0.5,3000,200,0.4,0
1500,0.2,0.5,3000,200,0.4,1
1500,0.2,0.5,3000,200,0.4,2
1500,0.2,0.5,3000,200,0.5,0
1500,0.2,0.5,3000,200,0.5,1
1500,0.2,0.5,3000,200,0.5,2
1500,0.2,1,2150,100,0.3,0
1500,0.2,1,2150,100,0.3,1
1500,0.2,1,2150,100,0.3,2
1500,0.2,1,2150,100,0.4,0
1500,0.2,1,2150,100,0.4,1
1500,0.2,1,2150,100,0.4,2
1500,0.2,1,2150,100,0.5,0
1500,0.2,1,2150,100,0.5,1
1500,0.2,1,2150,100,0.5,2
1500,0.2,1,2150,150,0.3,0
1500,0.2,1,2150,150,0.3,1
1500,0.2,1,2150,150,0.3,2
1500,0.2,1,2150,150,0.4,0
1500,0.2,1,2150,150,0.4,1
1500,0.2,1,2150,150,0.4,2
1500,0.2,1,2150,150,0.5,0
1500,0.2,1,2150,150,0.5,1
1500,0.2,1,2150,150,0.5,2
1500,0.2,1,2150,200,0.3,0
1500,0.2,1,2150,200,0.3,1
1500,0.2,1,2150,200,0.3,2
1500,0.2,1,2150,200,0.4,0
1500,0.2,1,2150,200,0.4,1
1500,0.2,1,2150,200,0.4,2
1500,0.2,1,2150,200,0.5,0
1500,0.2,1,2150,200,0.5,1
1500,0.2,1,2150,200,0.5,2
1500,0.2,1,2500,100,0.3,0
1500,0.2,1,2500,100,0.3,1
1500,0.2,1,2500,100,0.3,2
1500,0.2,1,2500,100,0.4,0
1500,0.2,1,2500,100,0.4,1
1500,0.2,1,2500,100,0.4,2
1500,0.2,1,2500,100,0.5,0
1500,0.2,1,2500,100,0.5,1
1500,0.2,1,2500,100,0.5,2
1500,0.2,1,2500,150,0.3,0
1500,0.2,1,2500,150,0.3,1
1500,0.2,1,2500,150,0.3,2
1500,0.2,1,2500,150,0.4,0
1500,0.2,1,2500,150,0.4,1
1500,0.2,1,2500,150,0.4,2
1500,0.2,1,2500,150,0.5,0
1500,0.2,1,2500,150,0.5,1
1500,0.2,1,2500,150,0.5,2
1500,0.2,1,2500,200,0.3,0
1500,0.2,1,2500,200,0.3,1
1500,0.2,1,2500,200,0.3,2
1500,0.2,1,2500,200,0.4,0
1500,0.2,1,2500,200,0.4,1
1500,0.2,1,2500,200,0.4,2
1500,0.2,1,2500,200,0.5,0
1500,0.2,1,2500,200,0.5,1
1500,0.2,1,2500,200,0.5,2
1500,0.2,1,3000,100,0.3,0
1500,0.2,1,3000,100,0.3,1
1500,0.2,1,3000,100,0.3,2
1500,0.2,1,3000,100,0.4,0
1500,0.2,1,3000,100,0.4,1
1500,0.2,1,3000,100,0.4,2
1500,0.2,1,3000,100,0.5,0
1500,0.2,1,3000,100,0.5,1
1500,0.2,1,3000,100,0.5,2
1500,0.2,1,3000,150,0.3,0
1500,0.2,1,3000,150,0.3,1
1500,0.2,1,3000,150,0.3,2
1500,0.2,1,3000,150,0.4,0
1500,0.2,1,3000,150,0.4,1
1500,0.2,1,3000,150,0.4,2
1500,0.2,1,3000,150,0.5,0
1500,0.2,1,3000,150,0.5,1
1500,0.2,1,3000,150,0.5,2
1500,0.2,1,3000,200,0.3,0
1500,0.2,1,3000,200,0.3,1
1500,0.2,1,3000,200,0.3,2
1500,0.2,1,3000,200,0.4,0
1500,0.2,1,3000,200,0.4,1
1500,0.2,1,3000,200,0.4,2
1500,0.2,1,3000,200,0.5,0
1500,0.2,1,3000,200,0.5,1
1500,0.2,1,3000,200,0.5,2
1900,0.05,0,2150,100,0.3,0
1900,0.05,0,2150,100,0.3,1
1900,0.05,0,2150,100,0.3,2
1900,0.05,0,2150,100,0.4,0
1900,0.05,0,2150,100,0.4,1
1900,0.05,0,2150,100,0.4,2
1900,0.05,0,2150,100,0.5,0
1900,0.05,0,2150,100,0.5,1
1900,0.05,0,2150,100,0.5,2
1900,0.05,0,2150,150,0.3,0
1900,0.05,0,2150,150,0.3,1
1900,0.05,0,2150,150,0.3,2
1900,0.05,0,2150,150,0.4,0
1900,0.05,0,2150,150,0.4,1
1900,0.05,0,2150,150,0.4,2
1900,0.05,0,2150,150,0.5,0
1900,0.05,0,2150,150,0.5,1
1900,0.05,0,2150,150,0.5,2
1900,0.05,0,2150,200,0.3,0
1900,0.05,0,2150,200,0.3,1
1900,0.05,0,2150,200,0.3,2
1900,0.05,0,2150,200,0.4,0
1900,0.05,0,2150,200,0.4,1
1900,0.05,0,2150,200,0.4,2
1900,0.05,0,2150,200,0.5,0
1900,0.05,0,2150,200,0.5,1
1900,0.05,0,2150,200,0.5,2
1900,0.05,0,2500,100,0.3,0
1900,0.05,0,2500,100,0.3,1
1900,0.05,0,2500,100,0.3,2
1900,0.05,0,2500,100,0.4,0
1900,0.05,0,2500,100,0.4,1
1900,0.05,0,2500,100,0.4,2
1900,0.05,0,2500,100,0.5,0
1900,0.05,0,2500,100,0.5,1
1900,0.05,0,2500,100,0.5,2
1900,0.05,0,2500,150,0.3,0
1900,0.05,0,2500,150,0.3,1
1900,0.05,0,2500,150,0.3,2
1900,0.05,0,2500,150,0.4,0
1900,0.05,0,2500,150,0.4,1
1900,0.05,0,2500,150,0.4,2
1900,0.05,0,2500,150,0.5,0
1900,0.05,0,2500,150,0.5,1
1900,0.05,0,2500,150,0.5,2
1900,0.05,0,2500,200,0.3,0
1900,0.05,0,2500,200,0.3,1
1900,0.05,0,2500,200,0.3,2
1900,0.05,0,2500,200,0.4,0
1900,0.05,0,2500,200,0.4,1
1900,0.05,0,2500,200,0.4,2
1900,0.05,0,2500,200,0.5,0
1900,0.05,0,2500,200,0.5,1
1900,0.05,0,2500,200,0.5,2
1900,0.05,0,3000,100,0.3,0
1900,0.05,0,3000,100,0.3,1
1900,0.05,0,3000,100,0.3,2
1900,0.05,0,3000,100,0.4,0
1900,0.05,0,3000,100,0.4,1
1900,0.05,0,3000,100,0.4,2
1900,0.05,0,3000,100,0.5,0
1900,0.05,0,3000,100,0.5,1
1900,0.05,0,3000,100,0.5,2
1900,0.05,0,3000,150,0.3,0
1900,0.05,0,3000,150,0.3,1
1900,0.05,0,3000,150,0.3,2
1900,0.05,0,3000,150,0.4,0
1900,0.05,0,3000,150,0.4,1
1900,0.05,0,3000,150,0.4,2
1900,0.05,0,3000,150,0.5,0
1900,0.05,0,3000,150,0.5,1
1900,0.05,0,3000,150,0.5,2
1900,0.05,0,3000,200,0.3,0
1900,0.05,0,3000,200,0.3,1
1900,0.05,0,3000,200,0.3,2
1900,0.05,0,3000,200,0.4,0
1900,0.05,0,3000,200,0.4,1
1900,0.05,0,3000,200,0.4,2
1900,0.05,0,3000,200,0.5,0
1900,0.05,0,3000,200,0.5,1
1900,0.05,0,3000,200,0.5,2
1900,0.05,0.5,2150,100,0.3,0
1900,0.05,0.5,2150,100,0.3,1
1900,0.05,0.5,2150,100,0.3,2
1900,0.05,0.5,2150,100,0.4,0
1900,0.05,0.5,2150,100,0.4,1
1900,0.05,0.5,2150,100,0.4,2
1900,0.05,0.5,2150,100,0.5,0
1900,0.05,0.5,2150,100,0.5,1
1900,0.05,0.5,2150,100,0.5,2
1900,0.05,0.5,2150,150,0.3,0
1900,0.05,0.5,2150,150,0.3,1
1900,0.05,0.5,2150,150,0.3,2
1900,0.05,0.5,2150,150,0.4,0
1900,0.05,0.5,2150,150,0.4,1
1900,0.05,0.5,2150,150,0.4,2
1900,0.05,0.5,2150,150,0.5,0
1900,0.05,0.5,2150,150,0.5,1
1900,0.05,0.5,2150,150,0.5,2
1900,0.05,0.5,2150,200,0.3,0
1900,0.05,0.5,2150,200,0.3,1
1900,0.05,0.5,2150,200,0.3,2
1900,0.05,0.5,2150,200,0.4,0
1900,0.05,0.5,2150,200,0.4,1
1900,0.05,0.5,2150,200,0.4,2
1900,0.05,0.5,2150,200,0.5,0
1900,0.05,0.5,2150,200,0.5,1
1900,0.05,0.5,2150,200,0.5,2
1900,0.05,0.5,2500,100,0.3,0
1900,0.05,0.5,2500,100,0.3,1
1900,0.05,0.5,2500,100,0.3,2
1900,0.05,0.5,2500,100,0.4,0
1900,0.05,0.5,2500,100,0.4,1
1900,0.05,0.5,2500,100,0.4,2
1900,0.05,0.5,2500,100,0.5,0
1900,0.05,0.5,2500,100,0.5,1
1900,0.05,0.5,2500,100,0.5,2
1900,0.05,0.5,2500,150,0.3,0
1900,0.05,0.5,2500,150,0.3,1
1900,0.05,0.5,2500,150,0.3,2
1900,0.05,0.5,2500,150,0.4,0
1900,0.05,0.5,2500,150,0.4,1
1900,0.05,0.5,2500,150,0.4,2
1900,0.05,0.5,2500,150,0.5,0
1900,0.05,0.5,2500,150,0.5,1
1900,0.05,0.5,2500,150,0.5,2
1900,0.05,0.5,2500,200,0.3,0
1900,0.05,0.5,2500,200,0.3,1
1900,0.05,0.5,2500,200,0.3,2
1900,0.05,0.5,2500,200,0.4,0
1900,0.05,0.5,2500,200,0.4,1
1900,0.05,0.5,2500,200,0.4,2
1900,0.05,0.5,2500,200,0.5,0
1900,0.05,0.5,2500,200,0.5,1
1900,0.05,0.5,2500,200,0.5,2
1900,0.05,0.5,3000,100,0.3,0
1900,0.05,0.5,3000,100,0.3,1
1900,0.05,0.5,3000,100,0.3,2
1900,0.05,0.5,3000,100,0.4,0
1900,0.05,0.5,3000,100,0.4,1
1900,0.05,0.5,3000,100,0.4,2
1900,0.05,0.5,3000,100,0.5,0
1900,0.05,0.5,3000,100,0.5,1
1900,0.05,0.5,3000,100,0.5,2
1900,0.05,0.5,3000,150,0.3,0
1900,0.05,0.5,3000,150,0.3,1
1900,0.05,0.5,3000,150,0.3,2
1900,0.05,0.5,3000,150,0.4,0
1900,0.05,0.5,3000,150,0.4,1
1900,0.05,0.5,3000,150,0.4,2
1900,0.05,0.5,3000,150,0.5,0
1900,0.05,0.5,3000,150,0.5,1
1900,0.05,0.5,3000,150,0.5,2
1900,0.05,0.5,3000,200,0.3,0
1900,0.05,0.5,3000,200,0.3,1
1900,0.05,0.5,3000,200,0.3,2
1900,0.05,0.5,3000,200,0.4,0
1900,0.05,0.5,3000,200,0.4,1
1900,0.05,0.5,3000,200,0.4,2
1900,0.05,0.5,3000,200,0.5,0
1900,0.05,0.5,3000,200,0.5,1
1900,0.05,0.5,3000,200,0.5,2
1900,0.05,1,2150,100,0.3,0
1900,0.05,1,2150,100,0.3,1
1900,0.05,1,2150,100,0.3,2
1900,0.05,1,2150,100,0.4,0
1900,0.05,1,2150,100,0.4,1
1900,0.05,1,2150,100,0.4,2
1900,0.05,1,2150,100,0.5,0
1900,0.05,1,2150,100,0.5,1
1900,0.05,1,2150,100,0.5,2
1900,0.05,1,2150,150,0.3,0
1900,0.05,1,2150,150,0.3,1
1900,0.05,1,2150,150,0.3,2
1900,0.05,1,2150,150,0.4,0
1900,0.05,1,2150,150,0.4,1
1900,0.05,1,2150,150,0.4,2
1900,0.05,1,2150,150,0.5,0
1900,0.05,1,2150,150,0.5,1
1900,0.05,1,2150,150,0.5,2
1900,0.05,1,2150,200,0.3,0
1900,0.05,1,2150,200,0.3,1
1900,0.05,1,2150,200,0.3,2
1900,0.05,1,2150,200,0.4,0
1900,0.05,1,2150,200,0.4,1
1900,0.05,1,2150,200,0.4,2
1900,0.05,1,2150,200,0.5,0
1900,0.05,1,2150,200,0.5,1
1900,0.05,1,2150,200,0.5,2
1900,0.05,1,2500,100,0.3,0
1900,0.05,1,2500,100,0.3,1
1900,0.05,1,2500,100,0.3,2
1900,0.05,1,2500,100,0.4,0
1900,0.05,1,2500,100,0.4,1
1900,0.05,1,2500,100,0.4,2
1900,0.05,1,2500,100,0.5,0
1900,0.05,1,2500,100,0.5,1
1900,0.05,1,2500,100,0.5,2
1900,0.05,1,2500,150,0.3,0
1900,0.05,1,2500,150,0.3,1
1900,0.05,1,2500,150,0.3,2
1900,0.05,1,2500,150,0.4,0
1900,0.05,1,2500,150,0.4,1
1900,0.05,1,2500,150,0.4,2
1900,0.05,1,2500,150,0.5,0
1900,0.05,1,2500,150,0.5,1
1900,0.05,1,2500,150,0.5,2
1900,0.05,1,2500,200,0.3,0
1900,0.05,1,2500,200,0.3,1
1900,0.05,1,2500,200,0.3,2
1900,0.05,1,2500,200,0.4,0
1900,0.05,1,2500,200,0.4,1
1900,0.05,1,2500,200,0.4,2
1900,0.05,1,2500,200,0.5,0
1900,0.05,1,2500,200,0.5,1
1900,0.05,1,2500,200,0.5,2
1900,0.05,1,3000,100,0.3,0
1900,0.05,1,3000,100,0.3,1
1900,0.05,1,3000,100,0.3,2
1900,0.05,1,3000,100,0.4,0
1900,0.05,1,3000,100,0.4,1
1900,0.05,1,3000,100,0.4,2
1900,0.05,1,3000,100,0.5,0
1900,0.05,1,3000,100,0.5,1
1900,0.05,1,3000,100,0.5,2
1900,0.05,1,3000,150,0.3,0
1900,0.05,1,3000,150,0.3,1
1900,0.05,1,3000,150,0.3,2
1900,0.05,1,3000,150,0.4,0
1900,0.05,1,3000,150,0.4,1
1900,0.05,1,3000,150,0.4,2
1900,0.05,1,3000,150,0.5,0
1900,0.05,1,3000,150,0.5,1
1900,0.05,1,3000,150,0.5,2
1900,0.05,1,3000,200,0.3,0
1900,0.05,1,3000,200,0.3,1
1900,0.05,1,3000,200,0.3,2
1900,0.05,1,3000,200,0.4,0
1900,0.05,1,3000,200,0.4,1
1900,0.05,1,3000,200,0.4,2
1900,0.05,1,3000,200,0.5,0
1900,0.05,1,3000,200,0.5,1
1900,0.05,1,3000,200,0.5,2
1900,0.1,0,2150,100,0.3,0
1900,0.1,0,2150,100,0.3,1
1900,0.1,0,2150,100,0.3,2
1900,0.1,0,2150,100,0.4,0
1900,0.1,0,2150,100,0.4,1
1900,0.1,0,2150,100,0.4,2
1900,0.1,0,2150,100,0.5,0
1900,0.1,0,2150,100,0.5,1
1900,0.1,0,2150,100,0.5,2
1900,0.1,0,2150,150,0.3,0
1900,0.1,0,2150,150,0.3,1
1900,0.1,0,2150,150,0.3,2
1900,0.1,0,2150,150,0.4,0
1900,0.1,0,2150,150,0.4,1
1900,0.1,0,2150,150,0.4,2
1900,0.1,0,2150,150,0.5,0
1900,0.1,0,2150,150,0.5,1
1900,0.1,0,2150,150,0.5,2
1900,0.1,0,2150,200,0.3,0
1900,0.1,0,2150,200,0.3,1
1900,0.1,0,2150,200,0.3,2
1900,0.1,0,2150,200,0.4,0
1900,0.1,0,2150,200,0.4,1
1900,0.1,0,2150,200,0.4,2
1900,0.1,0,2150,200,0.5,0
1900,0.1,0,2150,200,0.5,1
1900,0.1,0,2150,200,0.5,2
1900,0.1,0,2500,100,0.3,0
1900,0.1,0,2500,100,0.3,1
1900,0.1,0,2500,100,0.3,2
1900,0.1,0,2500,100,0.4,0
1900,0.1,0,2500,100,0.4,1
1900,0.1,0,2500,100,0.4,2
1900,0.1,0,2500,100,0.5,0
1900,0.1,0,2500,100,0.5,1
1900,0.1,0,2500,100,0.5,2
1900,0.1,0,2500,150,0.3,0
1900,0.1,0,2500,150,0.3,1
1900,0.1,0,2500,150,0.3,2
1900,0.1,0,2500,150,0.4,0
1900,0.1,0,2500,150,0.4,1
1900,0.1,0,2500,150,0.4,2
1900,0.1,0,2500,150,0.5,0
1900,0.1,0,2500,150,0.5,1
1900,0.1,0,2500,150,0.5,2
1900,0.1,0,2500,200,0.3,0
1900,0.1,0,2500,200,0.3,1
1900,0.1,0,2500,200,0.3,2
1900,0.1,0,2500,200,0.4,0
1900,0.1,0,2500,200,0.4,1
1900,0.1,0,2500,200,0.4,2
1900,0.1,0,2500,200,0.5,0
1900,0.1,0,2500,200,0.5,1
1900,0.1,0,2500,200,0.5,2
1900,0.1,0,3000,100,0.3,0
1900,0.1,0,3000,100,0.3,1
1900,0.1,0,3000,100,0.3,2
1900,0.1,0,3000,100,0.4,0
1900,0.1,0,3000,100,0.4,1
1900,0.1,0,3000,100,0.4,2
1900,0.1,0,3000,100,0.5,0
1900,0.1,0,3000,100,0.5,1
1900,0.1,0,3000,100,0.5,2
1900,0.1,0,3000,150,0.3,0
1900,0.1,0,3000,150,0.3,1
1900,0.1,0,3000,150,0.3,2
1900,0.1,0,3000,150,0.4,0
1900,0.1,0,3000,150,0.4,1
1900,0.1,0,3000,150,0.4,2
1900,0.1,0,3000,150,0.5,0
1900,0.1,0,3000,150,0.5,1
1900,0.1,0,3000,150,0.5,2
1900,0.1,0,3000,200,0.3,0
1900,0.1,0,3000,200,0.3,1
1900,0.1,0,3000,200,0.3,2
1900,0.1,0,3000,200,0.4,0
1900,0.1,0,3000,200,0.4,1
1900,0.1,0,3000,200,0.4,2
1900,0.1,0,3000,200,0.5,0
1900,0.1,0,3000,200,0.5,1
1900,0.1,0,3000,200,0.5,2
1900,0.1,0.5,2150,100,0.3,0
1900,0.1,0.5,2150,100,0.3,1
1900,0.1,0.5,2150,100,0.3,2
1900,0.1,0.5,2150,100,0.4,0
1900,0.1,0.5,2150,100,0.4,1
1900,0.1,0.5,2150,100,0.4,2
1900,0.1,0.5,2150,100,0.5,0
1900,0.1,0.5,2150,100,0.5,1
1900,0.1,0.5,2150,100,0.5,2
1900,0.1,0.5,2150,150,0.3,0
1900,0.1,0.5,2150,150,0.3,1
1900,0.1,0.5,2150,150,0.3,2
1900,0.1,0.5,2150,150,0.4,0
1900,0.1,0.5,2150,150,0.4,1
1900,0.1,0.5,2150,150,0.4,2
1900,0.1,0.5,2150,150,0.5,0
1900,0.1,0.5,2150,150,0.5,1
1900,0.1,0.5,2150,150,0.5,2
1900,0.1,0.5,2150,200,0.3,0
1900,0.1,0.5,2150,200,0.3,1
1900,0.1,0.5,2150,200,0.3,2
1900,0.1,0.5,2150,200,0.4,0
1900,0.1,0.5,2150,200,0.4,1
1900,0.1,0.5,2150,200,0.4,2
1900,0.1,0.5,2150,200,0.5,0
1900,0.1,0.5,2150,200,0.5,1
1900,0.1,0.5,2150,200,0.5,2
1900,0.1,0.5,2500,100,0.3,0
1900,0.1,0.5,2500,100,0.3,1
1900,0.1,0.5,2500,100,0.3,2
1900,0.1,0.5,2500,100,0.4,0
1900,0.1,0.5,2500,100,0.4,1
1900,0.1,0.5,2500,100,0.4,2
1900,0.1,0.5,2500,100,0.5,0
1900,0.1,0.5,2500,100,0.5,1
1900,0.1,0.5,2500,100,0.5,2
1900,0.1,0.5,2500,150,0.3,0
1900,0.1,0.5,2500,150,0.3,1
1900,0.1,0.5,2500,150,0.3,2
1900,0.1,0.5,2500,150,0.4,0
1900,0.1,0.5,2500,150,0.4,1
1900,0.1,0.5,2500,150,0.4,2
1900,0.1,0.5,2500,150,0.5,0
1900,0.1,0.5,2500,150,0.5,1
1900,0.1,0.5,2500,150,0.5,2
1900,0.1,0.5,2500,200,0.3,0
1900,0.1,0.5,2500,200,0.3,1
1900,0.1,0.5,2500,200,0.3,2
1900,0.1,0.5,2500,200,0.4,0
1900,0.1,0.5,2500,200,0.4,1
1900,0.1,0.5,2500,200,0.4,2
1900,0.1,0.5,2500,200,0.5,0
1900,0.1,0.5,2500,200,0.5,1
1900,0.1,0.5,2500,200,0.5,2
1900,0.1,0.5,3000,100,0.3,0
1900,0.1,0.5,3000,100,0.3,1
1900,0.1,0.5,3000,100,0.3,2
1900,0.1,0.5,3000,100,0.4,0
1900,0.1,0.5,3000,100,0.4,1
1900,0.1,0.5,3000,100,0.4,2
1900,0.1,0.5,3000,100,0.5,0
1900,0.1,0.5,3000,100,0.5,1
1900,0.1,0.5,3000,100,0.5,2
1900,0.1,0.5,3000,150,0.3,0
1900,0.1,0.5,3000,150,0.3,1
1900,0.1,0.5,3000,150,0.3,2
1900,0.1,0.5,3000,150,0.4,0
1900,0.1,0.5,3000,150,0.4,1
1900,0.1,0.5,3000,150,0.4,2
1900,0.1,0.5,3000,150,0.5,0
1900,0.1,0.5,3000,150,0.5,1
1900,0.1,0.5,3000,150,0.5,2
1900,0.1,0.5,3000,200,0.3,0
1900,0.1,0.5,3000,200,0.3,1
1900,0.1,0.5,3000,200,0.3,2
1900,0.1,0.5,3000,200,0.4,0
1900,0.1,0.5,3000,200,0.4,1
1900,0.1,0.5,3000,200,0.4,2
1900,0.1,0.5,3000,200,0.5,0
1900,0.1,0.5,3000,200,0.5,1
1900,0.1,0.5,3000,200,0.5,2
1900,0.1,1,2150,100,0.3,0
1900,0.1,1,2150,100,0.3,1
1900,0.1,1,2150,100,0.3,2
1900,0.1,1,2150,100,0.4,0
1900,0.1,1,2150,100,0.4,1
1900,0.1,1,2150,100,0.4,2
1900,0.1,1,2150,100,0.5,0
1900,0.1,1,2150,100,0.5,1
1900,0.1,1,2150,100,0.5,2
1900,0.1,1,2150,150,0.3,0
1900,0.1,1,2150,150,0.3,1
1900,0.1,1,2150,150,0.3,2
1900,0.1,1,2150,150,0.4,0
1900,0.1,1,2150,150,0.4,1
1900,0.1,1,2150,150,0.4,2
1900,0.1,1,2150,150,0.5,0
1900,0.1,1,2150,150,0.5,1
1900,0.1,1,2150,150,0.5,2
1900,0.1,1,2150,200,0.3,0
1900,0.1,1,2150,200,0.3,1
1900,0.1,1,2150,200,0.3,2
1900,0.1,1,2150,200,0.4,0
1900,0.1,1,2150,200,0.4,1
1900,0.1,1,2150,200,0.4,2
1900,0.1,1,2150,200,0.5,0
1900,0.1,1,2150,200,0.5,1
1900,0.1,1,2150,200,0.5,2
1900,0.1,1,2500,100,0.3,0
1900,0.1,1,2500,100,0.3,1
1900,0.1,1,2500,100,0.3,2
1900,0.1,1,2500,100,0.4,0
1900,0.1,1,2500,100,0.4,1
1900,0.1,1,2500,100,0.4,2
1900,0.1,1,2500,100,0.5,0
1900,0.1,1,2500,100,0.5,1
1900,0.1,1,2500,100,0.5,2
1900,0.1,1,2500,150,0.3,0
1900,0.1,1,2500,150,0.3,1
1900,0.1,1,2500,150,0.3,2
1900,0.1,1,2500,150,0.4,0
1900,0.1,1,2500,150,0.4,1
1900,0.1,1,2500,150,0.4,2
1900,0.1,1,2500,150,0.5,0
1900,0.1,1,2500,150,0.5,1
1900,0.1,1,2500,150,0.5,2
1900,0.1,1,2500,200,0.3,0
1900,0.1,1,2500,200,0.3,1
1900,0.1,1,2500,200,0.3,2
1900,0.1,1,2500,200,0.4,0
1900,0.1,1,2500,200,0.4,1
1900,0.1,1,2500,200,0.4,2
1900,0.1,1,2500,200,0.5,0
1900,0.1,1,2500,200,0.5,1
1900,0.1,1,2500,200,0.5,2
1900,0.1,1,3000,100,0.3,0
1900,0.1,1,3000,100,0.3,1
1900,0.1,1,3000,100,0.3,2
1900,0.1,1,3000,100,0.4,0
1900,0.1,1,3000,100,0.4,1
1900,0.1,1,3000,100,0.4,2
1900,0.1,1,3000,100,0.5,0
1900,0.1,1,3000,100,0.5,1
1900,0.1,1,3000,100,0.5,2
1900,0.1,1,3000,150,0.3,0
1900,0.1,1,3000,150,0.3,1
1900,0.1,1,3000,150,0.3,2
1900,0.1,1,3000,150,0.4,0
1900,0.1,1,3000,150,0.4,1
1900,0.1,1,3000,150,0.4,2
1900,0.1,1,3000,150,0.5,0
1900,0.1,1,3000,150,0.5,1
1900,0.1,1,3000,150,0.5,2
1900,0.1,1,3000,200,0.3,0
1900,0.1,1,3000,200,0.3,1
1900,0.1,1,3000,200,0.3,2
1900,0.1,1,3000,200,0.4,0
1900,0.1,1,3000,200,0.4,1
1900,0.1,1,3000,200,0.4,2
1900,0.1,1,3000,200,0.5,0
1900,0.1,1,3000,200,0.5,1
1900,0.1,1,3000,200,0.5,2
1900,0.2,0,2150,100,0.3,0
1900,0.2,0,2150,100,0.3,1
1900,0.2,0,2150,100,0.3,2
1900,0.2,0,2150,100,0.4,0
1900,0.2,0,2150,100,0.4,1
1900,0.2,0,2150,100,0.4,2
1900,0.2,0,2150,100,0.5,0
1900,0.2,0,2150,100,0.5,1
1900,0.2,0,2150,100,0.5,2
1900,0.2,0,2150,150,0.3,0
1900,0.2,0,2150,150,0.3,1
1900,0.2,0,2150,150,0.3,2
1900,0.2,0,2150,150,0.4,0
1900,0.2,0,2150,150,0.4,1
1900,0.2,0,2150,150,0.4,2
1900,0.2,0,2150,150,0.5,0
1900,0.2,0,2150,150,0.5,1
1900,0.2,0,2150,150,0.5,2
1900,0.2,0,2150,200,0.3,0
1900,0.2,0,2150,200,0.3,1
1900,0.2,0,2150,200,0.3,2
1900,0.2,0,2150,200,0.4,0
1900,0.2,0,2150,200,0.4,1
1900,0.2,0,2150,200,0.4,2
1900,0.2,0,2150,200,0.5,0
1900,0.2,0,2150,200,0.5,1
1900,0.2,0,2150,200,0.5,2
1900,0.2,0,2500,100,0.3,0
1900,0.2,0,2500,100,0.3,1
1900,0.2,0,2500,100,0.3,2
1900,0.2,0,2500,100,0.4,0
1900,0.2,0,2500,100,0.4,1
1900,0.2,0,2500,100,0.4,2
1900,0.2,0,2500,100,0.5,0
1900,0.2,0,2500,100,0.5,1
1900,0.2,0,2500,100,0.5,2
1900,0.2,0,2500,150,0.3,0
1900,0.2,0,2500,150,0.3,1
1900,0.2,0,2500,150,0.3,2
1900,0.2,0,2500,150,0.4,0
1900,0.2,0,2500,150,0.4,1
1900,0.2,0,2500,150,0.4,2
1900,0.2,0,2500,150,0.5,0
1900,0.2,0,2500,150,0.5,1
1900,0.2,0,2500,150,0.5,2
1900,0.2,0,2500,200,0.3,0
1900,0.2,0,2500,200,0.3,1
1900,0.2,0,2500,200,0.3,2
1900,0.2,0,2500,200,0.4,0
1900,0.2,0,2500,200,0.4,1
1900,0.2,0,2500,200,0.4,2
1900,0.2,0,2500,200,0.5,0
1900,0.2,0,2500,200,0.5,1
1900,0.2,0,2500,200,0.5,2
1900,0.2,0,3000,100,0.3,0
1900,0.2,0,3000,100,0.3,1
1900,0.2,0,3000,100,0.3,2
1900,0.2,0,3000,100,0.4,0
1900,0.2,0,3000,100,0.4,1
1900,0.2,0,3000,100,0.4,2
1900,0.2,0,3000,100,0.5,0
1900,0.2,0,3000,100,0.5,1
1900,0.2,0,3000,100,0.5,2
1900,0.2,0,3000,150,0.3,0
1900,0.2,0,3000,150,0.3,1
1900,0.2,0,3000,150,0.3,2
1900,0.2,0,3000,150,0.4,0
1900,0.2,0,3000,150,0.4,1
1900,0.2,0,3000,150,0.4,2
1900,0.2,0,3000,150,0.5,0
1900,0.2,0,3000,150,0.5,1
1900,0.2,0,3000,150,0.5,2
1900,0.2,0,3000,200,0.3,0
1900,0.2,0,3000,200,0.3,1
1900,0.2,0,3000,200,0.3,2
1900,0.2,0,3000,200,0.4,0
1900,0.2,0,3000,200,0.4,1
1900,0.2,0,3000,200,0.4,2
1900,0.2,0,3000,200,0.5,0
1900,0.2,0,3000,200,0.5,1
1900,0.2,0,3000,200,0.5,2
